customer_id,customer_name,segment,region,total_profit,total_sales,num_orders,avg_discount,total_quantity,first_order,last_order,profit_margin_%,avg_order_value,customer_lifespan_days,tenure_bucket
SB-20170,Sarah Bern,Consumer,Central,-33.3918,38.572,1,0.5,5,2011-06-06,2011-06-06,-86.57,38.57,0,One-time
SB-20170,Sarah Bern,Consumer,East,173.3126,954.548,1,0.07500000000000001,14,2014-06-13,2014-06-13,18.16,954.55,0,One-time
SB-20170,Sarah Bern,Consumer,West,17.745,354.9,1,0.0,5,2014-02-10,2014-02-10,5.0,354.9,0,One-time
SB-20185,Sarah Brown,Consumer,Central,414.0737,1988.078,2,0.225,14,2011-09-20,2012-04-16,20.83,994.04,209,6-12mo
SB-20185,Sarah Brown,Consumer,East,27.2416,469.404,2,0.1,3,2012-09-25,2014-06-26,5.8,234.7,639,1-2yr
SB-20185,Sarah Brown,Consumer,West,444.14709999999997,3953.514,2,0.10000000000000002,28,2012-05-22,2014-06-13,11.23,1976.76,752,2yr+
SB-20290,Sean Braxton,Corporate,Central,-761.9928,5579.9400000000005,1,0.4,10,2011-09-19,2011-09-19,-13.66,5579.94,0,One-time
SB-20290,Sean Braxton,Corporate,East,-1478.5563000000002,1368.121,3,0.4125,37,2011-09-07,2014-11-14,-108.07,456.04,1164,2yr+
SB-20290,Sean Braxton,Corporate,South,78.04599999999999,843.9699999999999,2,0.0,30,2011-05-09,2014-09-10,9.25,421.98,1220,2yr+
SB-20290,Sean Braxton,Corporate,West,79.758,265.86,1,0.0,7,2012-09-11,2012-09-11,30.0,265.86,0,One-time
SC-20020,Sam Craven,Consumer,Central,-360.3696,2785.3795999999998,4,0.22,56,2011-03-03,2011-11-10,-12.94,696.34,252,6-12mo
SC-20020,Sam Craven,Consumer,East,43.3188,577.584,1,0.2,6,2012-11-10,2012-11-10,7.5,577.58,0,One-time
SC-20050,Sample Company A,Home Office,Central,59.97750000000001,400.98,3,0.5333333333333333,15,2013-06-14,2014-10-01,14.96,133.66,474,1-2yr
SC-20050,Sample Company A,Home Office,East,9.102,22.2,1,0.0,6,2012-05-31,2012-05-31,41.0,22.2,0,One-time
SC-20050,Sample Company A,Home Office,South,27.7416,420.412,2,0.15000000000000002,13,2013-11-25,2014-11-21,6.6,210.21,361,6-12mo
SC-20050,Sample Company A,Home Office,West,914.9232,3780.9800000000005,3,0.08571428571428573,27,2011-03-18,2014-09-04,24.2,1260.33,1266,2yr+
SC-20095,Sanjit Chand,Consumer,Central,4668.693499999999,9900.19,1,0.0,17,2011-09-23,2011-09-23,47.16,9900.19,0,One-time
SC-20095,Sanjit Chand,Consumer,East,5.842,12.7,1,0.0,2,2014-01-16,2014-01-16,46.0,12.7,0,One-time
SC-20095,Sanjit Chand,Consumer,South,845.5034,1809.532,2,0.1,5,2011-03-04,2011-09-02,46.72,904.77,182,6-12mo
SC-20095,Sanjit Chand,Consumer,West,237.373,2419.912,5,0.08000000000000002,63,2011-02-13,2013-07-26,9.81,483.98,894,2yr+
SC-20230,Scot Coram,Corporate,Central,111.5262,911.256,1,0.2,12,2013-07-09,2013-07-09,12.24,911.26,0,One-time
SC-20230,Scot Coram,Corporate,East,48.5392,105.52,1,0.0,4,2013-06-07,2013-06-07,46.0,105.52,0,One-time
SC-20230,Scot Coram,Corporate,West,280.0756,3355.1820000000002,2,0.1,33,2013-08-22,2014-08-04,8.35,1677.59,347,6-12mo
SC-20260,Scott Cohen,Corporate,Central,-110.401,65.02799999999999,2,0.52,18,2011-09-14,2014-04-01,-169.77,32.51,930,2yr+
SC-20260,Scott Cohen,Corporate,East,293.03159999999997,919.848,2,0.04,16,2012-01-17,2014-06-27,31.86,459.92,892,2yr+
SC-20260,Scott Cohen,Corporate,South,27.986,79.96,1,0.2,5,2012-03-31,2012-03-31,35.0,79.96,0,One-time
SC-20260,Scott Cohen,Corporate,West,460.3868,2664.957,3,0.07857142857142858,24,2011-04-06,2012-08-31,17.28,888.32,513,1-2yr
SC-20305,Sean Christensen,Consumer,Central,220.9308,668.5160000000001,4,0.19999999999999998,32,2011-12-16,2014-08-29,33.05,167.13,987,2yr+
SC-20305,Sean Christensen,Consumer,East,-28.9195,422.909,1,0.39999999999999997,13,2014-12-02,2014-12-02,-6.84,422.91,0,One-time
SC-20305,Sean Christensen,Consumer,West,37.150400000000005,2887.64,2,0.06666666666666667,19,2012-01-27,2013-12-25,1.29,1443.82,698,1-2yr
SC-20380,Shahid Collister,Consumer,Central,-86.15610000000001,589.818,2,0.42000000000000004,22,2011-03-01,2013-09-27,-14.61,294.91,941,2yr+
SC-20380,Shahid Collister,Consumer,East,153.47889999999998,538.07,2,0.0,11,2012-08-24,2014-03-14,28.52,269.04,567,1-2yr
SC-20380,Shahid Collister,Consumer,South,83.64159999999993,4646.356,3,0.1875,38,2014-02-04,2014-12-01,1.8,1548.79,300,6-12mo
SC-20380,Shahid Collister,Consumer,West,85.6971,218.292,2,0.06666666666666667,9,2012-07-11,2014-09-18,39.26,109.15,799,2yr+
SC-20440,Shaun Chance,Corporate,East,21.6562,562.5440000000001,5,0.37142857142857144,33,2012-08-17,2014-11-25,3.85,112.51,830,2yr+
SC-20440,Shaun Chance,Corporate,West,357.9049,1312.454,2,0.06666666666666667,11,2012-09-24,2012-10-01,27.27,656.23,7,0-6mo
SC-20575,Sonia Cooley,Consumer,Central,28.488800000000005,650.1360000000001,2,0.4,10,2011-06-16,2014-08-20,4.38,325.07,1161,2yr+
SC-20575,Sonia Cooley,Consumer,East,48.3771,102.93,1,0.0,3,2014-06-25,2014-06-25,47.0,102.93,0,One-time
SC-20575,Sonia Cooley,Consumer,South,-2.4326,50.461999999999996,1,0.5333333333333333,12,2012-10-09,2012-10-09,-4.82,50.46,0,One-time
SC-20575,Sonia Cooley,Consumer,West,25.792,99.2,1,0.0,5,2014-09-30,2014-09-30,26.0,99.2,0,One-time
SC-20680,Steve Carroll,Home Office,Central,276.7632,952.3000000000001,2,0.0,15,2012-09-24,2013-07-29,29.06,476.15,308,6-12mo
SC-20680,Steve Carroll,Home Office,South,15.1158,71.98,1,0.0,2,2014-08-27,2014-08-27,21.0,71.98,0,One-time
SC-20680,Steve Carroll,Home Office,West,78.27879999999999,230.36,3,0.0,9,2011-11-21,2013-12-18,33.98,76.79,758,2yr+
SC-20695,Steve Chapman,Corporate,Central,539.0449,1937.608,7,0.14545454545454548,48,2011-12-16,2014-10-03,27.82,276.8,1022,2yr+
SC-20695,Steve Chapman,Corporate,East,9.192,73.536,1,0.2,4,2013-12-12,2013-12-12,12.5,73.54,0,One-time
SC-20695,Steve Chapman,Corporate,South,63.5922,565.2639999999999,2,0.2,14,2013-07-08,2013-09-11,11.25,282.63,65,0-6mo
SC-20725,Steven Cartwright,Consumer,Central,374.0263,1841.8120000000001,2,0.4600000000000001,26,2011-11-07,2012-09-26,20.31,920.91,324,6-12mo
SC-20725,Steven Cartwright,Consumer,East,236.1017,747.5740000000001,3,0.028571428571428574,33,2012-06-29,2014-06-27,31.58,249.19,728,1-2yr
SC-20725,Steven Cartwright,Consumer,West,666.5233,2636.824,6,0.1,74,2011-06-03,2014-03-22,25.28,439.47,1023,2yr+
SC-20770,Stewart Carmichael,Corporate,Central,-84.6347,769.0899999999999,2,0.375,21,2014-03-03,2014-11-20,-11.0,384.54,262,6-12mo
SC-20770,Stewart Carmichael,Corporate,East,-839.2616,3015.661,2,0.39166666666666666,38,2013-03-14,2013-06-19,-27.83,1507.83,97,0-6mo
SC-20770,Stewart Carmichael,Corporate,South,64.2384,224.9,1,0.0,4,2013-06-13,2013-06-13,28.56,224.9,0,One-time
SC-20770,Stewart Carmichael,Corporate,West,188.47050000000002,483.006,2,0.06666666666666667,12,2012-06-20,2013-11-16,39.02,241.5,514,1-2yr
SC-20800,Stuart Calhoun,Consumer,Central,41.4596,208.696,2,0.20000000000000004,7,2012-12-11,2014-12-01,19.87,104.35,720,1-2yr
SC-20800,Stuart Calhoun,Consumer,South,8.619,66.3,1,0.0,3,2013-12-21,2013-12-21,13.0,66.3,0,One-time
SC-20800,Stuart Calhoun,Consumer,West,1.7466,4.26,1,0.0,1,2014-06-16,2014-06-16,41.0,4.26,0,One-time
SC-20845,Sung Chung,Consumer,Central,1.2348,14.112,1,0.2,6,2013-11-12,2013-11-12,8.75,14.11,0,One-time
SC-20845,Sung Chung,Consumer,West,29.9409,266.52,1,0.20000000000000004,7,2014-08-22,2014-08-22,11.23,266.52,0,One-time
SD-20485,Shirley Daniels,Home Office,Central,1841.5819999999999,4724.42,4,0.17142857142857143,25,2012-04-28,2014-06-14,38.98,1181.1,777,2yr+
SD-20485,Shirley Daniels,Home Office,East,34.5112,405.212,3,0.13333333333333333,16,2011-04-06,2013-09-20,8.52,135.07,898,2yr+
SD-20485,Shirley Daniels,Home Office,South,105.5586,944.61,1,0.0,34,2011-01-27,2011-01-27,11.17,944.61,0,One-time
SD-20485,Shirley Daniels,Home Office,West,3.5154,46.872,1,0.2,7,2011-10-10,2011-10-10,7.5,46.87,0,One-time
SE-20110,Sanjit Engle,Consumer,Central,-308.1378,621.558,2,0.43333333333333335,6,2013-09-09,2014-08-28,-49.58,310.78,353,6-12mo
SE-20110,Sanjit Engle,Consumer,East,159.3106,513.73,1,0.0,9,2012-04-11,2012-04-11,31.01,513.73,0,One-time
SE-20110,Sanjit Engle,Consumer,South,2825.2862,8805.04,1,0.0,20,2013-02-02,2013-02-02,32.09,8805.04,0,One-time
SE-20110,Sanjit Engle,Consumer,West,-25.782099999999996,2269.11,7,0.08,43,2011-04-11,2014-12-22,-1.14,324.16,1351,2yr+
SF-20065,Sandra Flanagan,Consumer,Central,4.504,45.04,1,0.2,2,2012-12-05,2012-12-05,10.0,45.04,0,One-time
SF-20065,Sandra Flanagan,Consumer,East,208.7099,638.882,3,0.06,22,2011-09-10,2014-11-02,32.67,212.96,1149,2yr+
SF-20065,Sandra Flanagan,Consumer,South,4.5336,48.064,2,0.2,8,2012-11-25,2013-12-17,9.43,24.03,387,1-2yr
SF-20065,Sandra Flanagan,Consumer,West,10.4148,31.56,1,0.0,3,2012-08-13,2012-08-13,33.0,31.56,0,One-time
SF-20200,Sarah Foster,Consumer,Central,81.1111,291.85,2,0.0,20,2011-12-23,2012-03-05,27.79,145.93,73,0-6mo
SF-20200,Sarah Foster,Consumer,East,-109.116,170.638,2,0.3666666666666667,9,2012-09-26,2013-04-08,-63.95,85.32,194,6-12mo
SF-20200,Sarah Foster,Consumer,West,314.9095,2960.298,5,0.08888888888888889,45,2013-09-13,2014-11-02,10.64,592.06,415,1-2yr
SF-20965,Sylvia Foulston,Corporate,Central,431.0732,1786.6580000000001,4,0.2818181818181818,48,2012-01-03,2014-08-12,24.13,446.66,952,2yr+
SF-20965,Sylvia Foulston,Corporate,East,26.3945,109.597,3,0.275,10,2012-10-05,2014-11-13,24.08,36.53,769,2yr+
SF-20965,Sylvia Foulston,Corporate,West,82.4675,1440.28,2,0.2,8,2011-10-21,2013-11-01,5.73,720.14,742,2yr+
SG-20080,Sandra Glassco,Consumer,Central,218.2518,839.43,1,0.0,3,2014-12-23,2014-12-23,26.0,839.43,0,One-time
SG-20080,Sandra Glassco,Consumer,West,352.1862,2567.151,2,0.075,27,2012-10-31,2012-12-16,13.72,1283.58,46,0-6mo
SG-20470,Sheri Gordon,Consumer,East,-281.7213,1189.332,3,0.125,10,2012-06-29,2014-07-01,-23.69,396.44,732,2yr+
SG-20470,Sheri Gordon,Consumer,South,134.3811,485.50399999999996,3,0.12857142857142856,34,2011-07-26,2012-05-20,27.68,161.83,299,6-12mo
SG-20470,Sheri Gordon,Consumer,West,28.329700000000003,209.962,2,0.2333333333333333,18,2011-11-28,2013-08-23,13.49,104.98,634,1-2yr
SG-20605,Speros Goranitis,Consumer,Central,34.1499,378.06,2,0.15000000000000002,12,2011-01-24,2011-12-19,9.03,189.03,329,6-12mo
SG-20605,Speros Goranitis,Consumer,East,403.6594,2622.882,2,0.05714285714285715,29,2011-11-03,2012-12-06,15.39,1311.44,399,1-2yr
SG-20605,Speros Goranitis,Consumer,South,2.786,15.92,1,0.2,5,2014-09-14,2014-09-14,17.5,15.92,0,One-time
SG-20605,Speros Goranitis,Consumer,West,22.6737,107.97,1,0.0,3,2014-04-26,2014-04-26,21.0,107.97,0,One-time
SG-20890,Susan Gilcrest,Corporate,Central,-6.6473,37.446,2,0.5,12,2013-08-02,2014-05-19,-17.75,18.72,290,6-12mo
SG-20890,Susan Gilcrest,Corporate,East,2.94,10.5,1,0.0,5,2011-03-30,2011-03-30,28.0,10.5,0,One-time
SH-19975,Sally Hughsby,Corporate,Central,254.7182,993.8860000000001,4,0.22000000000000003,40,2013-05-22,2014-10-28,25.63,248.47,524,1-2yr
SH-19975,Sally Hughsby,Corporate,East,24.207099999999997,70.216,1,0.2,4,2013-11-11,2013-11-11,34.48,70.22,0,One-time
SH-19975,Sally Hughsby,Corporate,South,10.1817,104.712,1,0.2,11,2013-09-23,2013-09-23,9.72,104.71,0,One-time
SH-19975,Sally Hughsby,Corporate,West,269.367,2238.0254999999997,7,0.06333333333333334,58,2011-12-10,2014-12-02,12.04,319.72,1088,2yr+
SH-20395,Shahid Hopkins,Consumer,East,105.67399999999999,370.851,7,0.22499999999999998,22,2012-10-11,2014-12-08,28.5,52.98,788,2yr+
SH-20395,Shahid Hopkins,Consumer,South,-360.6619,1400.5629999999999,2,0.3,19,2011-11-03,2014-04-16,-25.75,700.28,895,2yr+
SH-20395,Shahid Hopkins,Consumer,West,110.46499999999999,409.30400000000003,1,0.1,4,2011-11-02,2011-11-02,26.99,409.3,0,One-time
SH-20635,Stefanie Holloman,Corporate,South,190.4298,692.472,1,0.2,11,2012-11-26,2012-11-26,27.5,692.47,0,One-time
SH-20635,Stefanie Holloman,Corporate,West,70.196,1403.92,1,0.2,5,2011-12-16,2011-12-16,5.0,1403.92,0,One-time
SJ-20125,Sanjit Jacobs,Home Office,Central,-4.334400000000002,1977.4699999999998,3,0.41250000000000003,38,2013-03-09,2014-09-18,-0.22,659.16,558,1-2yr
SJ-20125,Sanjit Jacobs,Home Office,East,19.598300000000002,40.69,2,0.0,7,2014-04-11,2014-08-12,48.16,20.34,123,0-6mo
SJ-20125,Sanjit Jacobs,Home Office,South,62.7452,1596.984,4,0.18888888888888888,38,2012-09-22,2014-09-27,3.93,399.25,735,2yr+
SJ-20125,Sanjit Jacobs,Home Office,West,66.1098,334.512,3,0.15000000000000002,21,2013-09-18,2014-03-24,19.76,111.5,187,6-12mo
SJ-20215,Sarah Jordon,Consumer,Central,-17.3903,886.2,3,0.39999999999999997,20,2013-10-01,2014-12-02,-1.96,295.4,427,1-2yr
SJ-20215,Sarah Jordon,Consumer,South,-12.0292,80.564,1,0.44999999999999996,7,2014-08-17,2014-08-17,-14.93,80.56,0,One-time
SJ-20215,Sarah Jordon,Consumer,West,5.905799999999999,374.272,2,0.2,8,2012-02-09,2012-07-06,1.58,187.14,148,0-6mo
SJ-20500,Shirley Jackson,Consumer,Central,-243.16,97.264,1,0.8,4,2014-04-22,2014-04-22,-250.0,97.26,0,One-time
SJ-20500,Shirley Jackson,Consumer,East,253.81679999999997,968.4,2,0.0,13,2013-11-21,2013-12-02,26.21,484.2,11,0-6mo
SJ-20500,Shirley Jackson,Consumer,West,57.4395,253.11199999999997,2,0.06666666666666667,13,2011-08-31,2011-10-09,22.69,126.56,39,0-6mo
SK-19990,Sally Knutson,Consumer,East,168.7933,883.409,3,0.22000000000000003,19,2013-11-29,2014-12-23,19.11,294.47,389,1-2yr
SL-20155,Sara Luxemburg,Home Office,Central,370.77680000000004,1743.598,2,0.26666666666666666,15,2012-07-13,2014-10-22,21.27,871.8,831,2yr+
SL-20155,Sara Luxemburg,Home Office,East,20.2782,72.51,2,0.0,4,2011-09-21,2013-12-11,27.97,36.26,812,2yr+
SL-20155,Sara Luxemburg,Home Office,South,136.3605,1234.68,2,0.20000000000000004,10,2011-10-03,2012-03-29,11.04,617.34,178,0-6mo
SL-20155,Sara Luxemburg,Home Office,West,0.556,2.224,1,0.2,1,2014-09-27,2014-09-27,25.0,2.22,0,One-time
SM-20005,Sally Matthias,Consumer,Central,-89.9808,77.488,1,0.6,7,2013-11-05,2013-11-05,-116.12,77.49,0,One-time
SM-20005,Sally Matthias,Consumer,East,54.5861,143.534,2,0.06666666666666667,16,2011-12-10,2013-06-24,38.03,71.77,562,1-2yr
SM-20005,Sally Matthias,Consumer,West,8.802,23.472,1,0.2,3,2011-11-23,2011-11-23,37.5,23.47,0,One-time
SM-20320,Sean Miller,Home Office,Central,31.587,526.45,1,0.0,5,2014-07-10,2014-07-10,6.0,526.45,0,One-time
SM-20320,Sean Miller,Home Office,East,-230.1632,837.444,1,0.3,16,2012-08-21,2012-08-21,-27.48,837.44,0,One-time
SM-20320,Sean Miller,Home Office,South,-1787.0435,23669.196,2,0.275,27,2011-03-18,2014-10-13,-7.55,11834.6,1305,2yr+
SM-20320,Sean Miller,Home Office,West,4.8804,9.96,1,0.0,2,2012-12-25,2012-12-25,49.0,9.96,0,One-time
SM-20905,Susan MacKendrick,Consumer,East,-237.2885,1043.041,1,0.2833333333333333,20,2013-05-04,2013-05-04,-22.75,1043.04,0,One-time
SM-20950,Suzanne McNair,Corporate,Central,396.77979999999997,880.0360000000001,3,0.04,14,2011-11-01,2014-07-21,45.09,293.35,993,2yr+
SM-20950,Suzanne McNair,Corporate,East,123.7844,4454.268,5,0.13076923076923078,61,2011-09-29,2014-12-06,2.78,890.85,1164,2yr+
SM-20950,Suzanne McNair,Corporate,South,-14.0928,17.616,1,0.7,4,2013-10-29,2013-10-29,-80.0,17.62,0,One-time
SM-20950,Suzanne McNair,Corporate,West,75.1028,211.472,3,0.06666666666666667,15,2013-02-01,2014-05-31,35.51,70.49,484,1-2yr
SN-20560,Skye Norling,Home Office,Central,-914.8853000000001,1310.564,2,0.2,17,2013-06-27,2014-09-11,-69.81,655.28,441,1-2yr
SN-20560,Skye Norling,Home Office,East,163.888,399.49,1,0.0,21,2012-09-11,2012-09-11,41.02,399.49,0,One-time
SN-20560,Skye Norling,Home Office,West,34.1408,150.364,3,0.3,29,2012-06-18,2014-02-07,22.71,50.12,599,1-2yr
SN-20710,Steve Nguyen,Home Office,Central,2.181600000000003,1813.5292,3,0.2466666666666667,45,2012-12-27,2014-10-13,0.12,604.51,655,1-2yr
SN-20710,Steve Nguyen,Home Office,South,268.48199999999997,612.14,1,0.0,15,2013-05-16,2013-05-16,43.86,612.14,0,One-time
SN-20710,Steve Nguyen,Home Office,West,211.0863,702.29,3,0.0,29,2011-05-06,2013-09-27,30.06,234.1,875,2yr+
SO-20335,Sean O'Donnell,Consumer,East,98.1968,794.5740000000001,1,0.05,14,2012-12-04,2012-12-04,12.36,794.57,0,One-time
SO-20335,Sean O'Donnell,Consumer,South,-319.3544,1438.9295,2,0.2416666666666667,19,2012-10-11,2014-09-10,-22.19,719.46,699,1-2yr
SO-20335,Sean O'Donnell,Consumer,West,140.0718,369.072,3,0.08,19,2014-01-15,2014-12-02,37.95,123.02,321,6-12mo
SP-20545,Sibella Parks,Corporate,Central,-202.57080000000002,212.716,2,0.45,17,2013-03-15,2013-04-22,-95.23,106.36,38,0-6mo
SP-20545,Sibella Parks,Corporate,East,83.79509999999999,1093.37,4,0.13333333333333333,26,2011-10-13,2014-02-07,7.66,273.34,848,2yr+
SP-20620,Stefania Perrino,Corporate,Central,63.2508,609.614,1,0.32,13,2011-12-30,2011-12-30,10.38,609.61,0,One-time
SP-20620,Stefania Perrino,Corporate,East,-162.81939999999997,3150.551,4,0.24166666666666667,38,2011-09-08,2014-11-14,-5.17,787.64,1163,2yr+
SP-20620,Stefania Perrino,Corporate,South,0.9774,2.896,1,0.2,1,2014-08-28,2014-08-28,33.75,2.9,0,One-time
SP-20620,Stefania Perrino,Corporate,West,-171.837,1677.258,3,0.21666666666666667,25,2012-01-06,2013-12-09,-10.25,559.09,703,1-2yr
SP-20650,Stephanie Phelps,Corporate,Central,62.4483,333.766,3,0.175,17,2011-11-03,2013-11-13,18.71,111.26,741,2yr+
SP-20650,Stephanie Phelps,Corporate,East,-13.015700000000002,938.994,2,0.2,17,2011-08-05,2013-08-15,-1.39,469.5,741,2yr+
SP-20650,Stephanie Phelps,Corporate,South,9.768,39.072,1,0.2,6,2011-04-16,2011-04-16,25.0,39.07,0,One-time
SP-20650,Stephanie Phelps,Corporate,West,209.2776,560.604,3,0.08,31,2012-05-31,2013-12-10,37.33,186.87,558,1-2yr
SP-20860,Sung Pak,Corporate,Central,11.296200000000002,91.528,3,0.2,9,2011-12-15,2014-10-13,12.34,30.51,1033,2yr+
SP-20860,Sung Pak,Corporate,East,-91.0838,967.462,3,0.3111111111111111,30,2011-12-28,2012-08-16,-9.41,322.49,232,6-12mo
SP-20860,Sung Pak,Corporate,South,18.058600000000002,294.808,2,0.20000000000000004,20,2012-12-27,2014-09-29,6.13,147.4,641,1-2yr
SP-20860,Sung Pak,Corporate,West,628.4516,2929.142,2,0.04,21,2013-11-25,2014-03-05,21.46,1464.57,100,0-6mo
SP-20920,Susan Pistek,Consumer,Central,-62.3792,23.992,1,0.8,2,2014-10-22,2014-10-22,-260.0,23.99,0,One-time
SP-20920,Susan Pistek,Consumer,East,48.781600000000005,3903.137,2,0.3,41,2013-11-13,2014-03-17,1.25,1951.57,124,0-6mo
SP-20920,Susan Pistek,Consumer,West,28.290000000000003,63.56,3,0.0,14,2011-11-22,2013-10-31,44.51,21.19,709,1-2yr
SR-20425,Sharelle Roach,Home Office,Central,57.4938,212.94,1,0.0,3,2011-06-14,2011-06-14,27.0,212.94,0,One-time
SR-20425,Sharelle Roach,Home Office,East,-2.543599999999998,265.27200000000005,2,0.15,7,2014-11-03,2014-11-09,-0.96,132.64,6,0-6mo
SR-20425,Sharelle Roach,Home Office,South,35.49,141.96,1,0.0,2,2014-12-23,2014-12-23,25.0,141.96,0,One-time
SR-20425,Sharelle Roach,Home Office,West,-3424.3546,2613.309,1,0.6,22,2014-04-18,2014-04-18,-131.04,2613.31,0,One-time
SR-20740,Steven Roelle,Home Office,Central,110.92179999999999,318.872,2,0.04,23,2011-11-16,2013-04-04,34.79,159.44,505,1-2yr
SR-20740,Steven Roelle,Home Office,East,1863.9614,3904.6800000000003,3,0.0,21,2012-07-02,2014-06-18,47.74,1301.56,716,1-2yr
SR-20740,Steven Roelle,Home Office,South,16.2486,47.79,1,0.0,3,2011-11-05,2011-11-05,34.0,47.79,0,One-time
SR-20740,Steven Roelle,Home Office,West,-0.7074000000000007,74.54400000000001,2,0.1,3,2011-02-21,2012-01-05,-0.95,37.27,318,6-12mo
SS-20140,Saphhira Shifley,Corporate,Central,-87.0136,56.28,2,0.45,19,2011-11-23,2014-12-16,-154.61,28.14,1119,2yr+
SS-20140,Saphhira Shifley,Corporate,East,22.2604,84.04,2,0.0,8,2013-12-26,2014-10-18,26.49,42.02,296,6-12mo
SS-20140,Saphhira Shifley,Corporate,South,356.154,1023.886,2,0.04,46,2014-05-01,2014-09-19,34.78,511.94,141,0-6mo
SS-20140,Saphhira Shifley,Corporate,West,40.947900000000004,159.822,2,0.05,13,2012-09-27,2014-06-04,25.62,79.91,615,1-2yr
SS-20410,Shahid Shariari,Consumer,Central,-720.9642,677.433,2,0.575,16,2011-05-30,2011-09-07,-106.43,338.72,100,0-6mo
SS-20410,Shahid Shariari,Consumer,East,-504.2467,1363.674,1,0.4,13,2012-11-21,2012-11-21,-36.98,1363.67,0,One-time
SS-20410,Shahid Shariari,Consumer,South,58.913000000000004,212.66,2,0.0,9,2014-09-11,2014-09-12,27.7,106.33,1,0-6mo
SS-20410,Shahid Shariari,Consumer,West,155.3241,803.0400000000001,1,0.0,8,2011-11-15,2011-11-15,19.34,803.04,0,One-time
SS-20515,Shirley Schmidt,Home Office,Central,14.8707,47.97,1,0.0,3,2013-08-27,2013-08-27,31.0,47.97,0,One-time
SS-20515,Shirley Schmidt,Home Office,East,11.0544,39.48,1,0.0,1,2011-07-14,2011-07-14,28.0,39.48,0,One-time
SS-20515,Shirley Schmidt,Home Office,South,174.0094,525.95,1,0.0,32,2012-07-24,2012-07-24,33.08,525.95,0,One-time
SS-20590,Sonia Sunley,Consumer,Central,21.2456,46.4,3,0.0,9,2012-04-13,2013-09-03,45.79,15.47,508,1-2yr
SS-20590,Sonia Sunley,Consumer,West,114.2945,372.09000000000003,3,0.0,8,2011-08-05,2013-10-25,30.72,124.03,812,2yr+
SS-20875,Sung Shariari,Consumer,Central,-1.9188,114.84,1,0.2,11,2013-08-28,2013-08-28,-1.67,114.84,0,One-time
SS-20875,Sung Shariari,Consumer,East,2.588200000000004,428.984,2,0.16,8,2011-12-14,2012-02-25,0.6,214.49,73,0-6mo
SS-20875,Sung Shariari,Consumer,South,-91.074,377.902,1,0.44999999999999996,14,2012-11-20,2012-11-20,-24.1,377.9,0,One-time
SS-20875,Sung Shariari,Consumer,West,14.8186,42.91,1,0.1,6,2014-09-02,2014-09-02,34.53,42.91,0,One-time
ST-20530,Shui Tom,Consumer,Central,6.066,16.176,1,0.2,3,2011-02-15,2011-02-15,37.5,16.18,0,One-time
ST-20530,Shui Tom,Consumer,East,48.173399999999994,286.842,3,0.2571428571428572,18,2011-07-14,2014-06-21,16.79,95.61,1073,2yr+
ST-20530,Shui Tom,Consumer,South,27.9072,73.056,2,0.1,8,2012-02-29,2014-08-28,38.2,36.53,911,2yr+
ST-20530,Shui Tom,Consumer,West,2.2953,57.266,1,0.1,4,2011-12-29,2011-12-29,4.01,57.27,0,One-time
SU-20665,Stephanie Ulpright,Home Office,Central,424.5663,1520.914,3,0.2,25,2012-12-05,2014-03-14,27.92,506.97,464,1-2yr
SU-20665,Stephanie Ulpright,Home Office,East,53.9888,136.43,1,0.0,13,2013-07-02,2013-07-02,39.57,136.43,0,One-time
SU-20665,Stephanie Ulpright,Home Office,South,287.6165,722.044,2,0.08,20,2013-08-22,2014-12-11,39.83,361.02,476,1-2yr
SU-20665,Stephanie Ulpright,Home Office,West,-2.6997,215.976,1,0.2,3,2014-09-03,2014-09-03,-1.25,215.98,0,One-time
SV-20365,Seth Vernon,Consumer,Central,-222.016,1190.53,1,0.26666666666666666,12,2011-04-20,2011-04-20,-18.65,1190.53,0,One-time
SV-20365,Seth Vernon,Consumer,East,1356.8781000000001,9216.568,7,0.15384615384615385,86,2011-01-12,2014-09-21,14.72,1316.65,1348,2yr+
SV-20365,Seth Vernon,Consumer,South,30.7104,161.14000000000001,1,0.0,8,2014-08-07,2014-08-07,19.06,161.14,0,One-time
SV-20365,Seth Vernon,Consumer,West,33.8517,902.712,1,0.2,3,2013-06-12,2013-06-12,3.75,902.71,0,One-time
SV-20785,Stewart Visinsky,Consumer,Central,15.552,32.4,1,0.0,5,2011-04-12,2011-04-12,48.0,32.4,0,One-time
SV-20785,Stewart Visinsky,Consumer,East,167.65450000000004,1809.118,3,0.15,34,2012-05-03,2014-02-14,9.27,603.04,652,1-2yr
SV-20785,Stewart Visinsky,Consumer,South,198.498,668.851,2,0.18,10,2011-06-02,2011-06-06,29.68,334.43,4,0-6mo
SV-20785,Stewart Visinsky,Consumer,West,103.32270000000001,1594.936,3,0.24444444444444446,42,2011-06-21,2013-05-27,6.48,531.65,706,1-2yr
SV-20815,Stuart Van,Corporate,Central,184.205,1228.402,2,0.25,21,2012-05-04,2012-09-21,15.0,614.2,140,0-6mo
SV-20815,Stuart Van,Corporate,South,11.2404,31.008,1,0.2,1,2013-08-27,2013-08-27,36.25,31.01,0,One-time
SV-20815,Stuart Van,Corporate,West,4.2048,11.68,1,0.0,2,2014-10-16,2014-10-16,36.0,11.68,0,One-time
